token_id,chain_id,contract_address,source,name,symbol,is_active,last_updated,search_id,decimals
1-0x831be1970511c069ddedc452ffbbee55eeb70170,1,0x831be1970511c069ddedc452ffbbee55eeb70170,coinmarketcap,ELF wallet (ELF),ELF,true,2024-10-22 02:11:00.05839+00,22153,18
1-0x83869de76b9ad8125e22b857f519f001588c0f62,1,0x83869de76b9ad8125e22b857f519f001588c0f62,coinmarketcap,EXMOCoin,EXM,true,2024-10-22 02:17:00.090605+00,4974,8
1-0x83984d6142934bb535793a82adb0a46ef0f66b6d,1,0x83984d6142934bb535793a82adb0a46ef0f66b6d,coinmarketcap,REMME token,REM,true,2024-10-22 02:10:00.076595+00,2546,4
1-0x839e71613f9aa06e5701cf6de63e303616b0dde3,1,0x839e71613f9aa06e5701cf6de63e303616b0dde3,coinmarketcap,VVS Finance,VVS,true,2024-10-22 02:14:00.080781+00,14519,18
1-0x83e6f1e41cdd28eaceb20cb649155049fac3d5aa,1,0x83e6f1e41cdd28eaceb20cb649155049fac3d5aa,coinmarketcap,Polkastarter,POLS,true,2024-10-22 02:11:00.05839+00,7208,18
1-0x83f20f44975d03b1b09e64809b757c47f942beea,1,0x83f20f44975d03b1b09e64809b757c47f942beea,coinmarketcap,Savings Dai,sDAI,true,2024-10-22 02:18:00.077743+00,28356,18
1-0x8400d94a5cb0fa0d041a3788e395285d61c9ee5e,1,0x8400d94a5cb0fa0d041a3788e395285d61c9ee5e,coinmarketcap,Unibright,UBT,true,2024-10-22 02:10:00.076595+00,2758,8
1-0x841fb148863454a3b3570f515414759be9091465,1,0x841fb148863454a3b3570f515414759be9091465,coinmarketcap,Shih Tzu,SHIH,true,2024-10-22 02:17:00.090605+00,9712,18
1-0x8457ca5040ad67fdebbcc8edce889a335bc0fbfb,1,0x8457ca5040ad67fdebbcc8edce889a335bc0fbfb,coinmarketcap,AltLayer,ALT,true,2024-10-22 02:10:00.076595+00,29073,18
1-0x846c66cf71c43f80403b51fe3906b3599d63336f,1,0x846c66cf71c43f80403b51fe3906b3599d63336f,coinmarketcap,PumaPay,PMA,true,2024-10-22 02:18:00.077743+00,3164,18
1-0x84ca8bc7997272c7cfb4d0cd3d55cd942b3c9419,1,0x84ca8bc7997272c7cfb4d0cd3d55cd942b3c9419,coinmarketcap,DIA,DIA,true,2024-10-22 02:14:00.080781+00,6138,18
1-0x8515cd0f00ad81996d24b9a9c35121a3b759d6cd,1,0x8515cd0f00ad81996d24b9a9c35121a3b759d6cd,coinmarketcap,Blockburn,BURN,true,2024-10-22 02:14:00.080781+00,4069,18
1-0x853d955acef822db058eb8505911ed77f175b99e,1,0x853d955acef822db058eb8505911ed77f175b99e,coinmarketcap,Frax,FRAX,true,2024-10-22 02:13:00.086662+00,6952,18
1-0x8578530205cecbe5db83f7f29ecfeec860c297c2,1,0x8578530205cecbe5db83f7f29ecfeec860c297c2,coinmarketcap,AOG,AOG,true,2024-10-22 02:10:00.076595+00,3316,18
1-0x859a9c0b44cb7066d956a958b0b82e54c9e44b4b,1,0x859a9c0b44cb7066d956a958b0b82e54c9e44b4b,coinmarketcap,iEthereum,iETH,true,2024-10-22 02:18:00.077743+00,2104,8
1-0x85eee30c52b0b379b046fb0f85f4f3dc3009afec,1,0x85eee30c52b0b379b046fb0f85f4f3dc3009afec,coinmarketcap,KEEP Token,KEEP,true,2024-10-22 02:08:00.070009+00,5566,18
1-0x85f6eb2bd5a062f5f8560be93fb7147e16c81472,1,0x85f6eb2bd5a062f5f8560be93fb7147e16c81472,coinmarketcap,Franklin,FLy,true,2024-10-22 02:17:00.090605+00,9120,4
1-0x8606a8f28e1e2fd50b9074d65c01548b1f040b32,1,0x8606a8f28e1e2fd50b9074d65c01548b1f040b32,coinmarketcap,Cryptrust,CTRT,true,2024-10-22 02:11:00.05839+00,3317,8
1-0x8642a849d0dcb7a15a974794668adcfbe4794b56,1,0x8642a849d0dcb7a15a974794668adcfbe4794b56,coinmarketcap,Prosper,PROS,true,2024-10-22 02:10:00.076595+00,8255,18
1-0x86772b1409b61c639eaac9ba0acfbb6e238e5f83,1,0x86772b1409b61c639eaac9ba0acfbb6e238e5f83,coinmarketcap,Indexed Finance,NDX,true,2024-10-22 02:14:00.080781+00,8260,18
1-0x87210f1d3422ba75b6c40c63c78d79324dabcd55,1,0x87210f1d3422ba75b6c40c63c78d79324dabcd55,coinmarketcap,EOS TRUST,EOST,true,2024-10-22 02:12:00.06871+00,4124,18
1-0x8727c112c712c4a03371ac87a74dd6ab104af768,1,0x8727c112c712c4a03371ac87a74dd6ab104af768,coinmarketcap,Jetcoin,JET,true,2024-10-22 02:08:00.070009+00,1787,18
1-0x874d4c9b980f1a13dd44cbcdb912e24ef0671ed0,1,0x874d4c9b980f1a13dd44cbcdb912e24ef0671ed0,coinmarketcap,Guider,GDR,true,2024-10-22 02:16:00.07793+00,4881,18
1-0x8798249c2e607446efb7ad49ec89dd1865ff4272,1,0x8798249c2e607446efb7ad49ec89dd1865ff4272,coinmarketcap,SushiBar,xSUSHI,true,2024-10-22 02:18:00.077743+00,8899,18
1-0x8806926ab68eb5a7b909dcaf6fdbe5d93271d6e2,1,0x8806926ab68eb5a7b909dcaf6fdbe5d93271d6e2,coinmarketcap,Uquid Coin,UQC,true,2024-10-22 02:11:00.05839+00,2273,18
1-0x887168120cb89fb06f3e74dc4af20d67df0977f6,1,0x887168120cb89fb06f3e74dc4af20d67df0977f6,coinmarketcap,Sekuritance,SKRT,true,2024-10-22 02:10:00.076595+00,10554,18
1-0x8888801af4d980682e47f1a9036e589479e835c5,1,0x8888801af4d980682e47f1a9036e589479e835c5,coinmarketcap,88mph.app,MPH,true,2024-10-22 02:12:00.06871+00,7742,18
1-0x888888848b652b3e3a0f34c96e00eec0f3a23f72,1,0x888888848b652b3e3a0f34c96e00eec0f3a23f72,coinmarketcap,Alien Worlds Trilium,TLM,true,2024-10-22 02:16:00.07793+00,9119,4
1-0x88a9a52f944315d5b4e917b9689e65445c401e83,1,0x88a9a52f944315d5b4e917b9689e65445c401e83,coinmarketcap,Fear,FEAR,true,2024-10-22 02:09:00.062665+00,9866,18
1-0x88df592f8eb5d7bd38bfef7deb0fbc02cf3778a0,1,0x88df592f8eb5d7bd38bfef7deb0fbc02cf3778a0,coinmarketcap,Tellor,TRB,true,2024-10-22 02:14:00.080781+00,4944,18
1-0x8971f9fd7196e5cee2c1032b50f656855af7dd26,1,0x8971f9fd7196e5cee2c1032b50f656855af7dd26,coinmarketcap,Lambda,LAMB,true,2024-10-22 02:12:00.06871+00,3657,18
1-0x89ab32156e46f46d02ade3fecbe5fc4243b9aaed,1,0x89ab32156e46f46d02ade3fecbe5fc4243b9aaed,coinmarketcap,pNetwork,PNT,true,2024-10-22 02:10:00.076595+00,5794,18
1-0x89b69f2d1adffa9a253d40840b6baa7fc903d697,1,0x89b69f2d1adffa9a253d40840b6baa7fc903d697,coinmarketcap,Dione (DIONE),DIONE,true,2024-10-22 02:11:00.05839+00,21473,9
1-0x8a2279d4a90b6fe1c4b30fa660cc9f926797baa2,1,0x8a2279d4a90b6fe1c4b30fa660cc9f926797baa2,coinmarketcap,Chromia,CHR,true,2024-10-22 02:14:00.080781+00,3978,6
1-0x8a40c222996f9f3431f63bf80244c36822060f12,1,0x8a40c222996f9f3431f63bf80244c36822060f12,coinmarketcap,Finxflo,FXF,true,2024-10-22 02:15:00.105077+00,8416,18
1-0x8a732bc91c33c167f868e0af7e6f31e0776d0f71,1,0x8a732bc91c33c167f868e0af7e6f31e0776d0f71,coinmarketcap,Litecoin Token,LTK,true,2024-10-22 02:12:00.06871+00,3807,18
1-0x8a854288a5976036a725879164ca3e91d30c6a1b,1,0x8a854288a5976036a725879164ca3e91d30c6a1b,coinmarketcap,GET,GET,true,2024-10-22 02:17:00.090605+00,2354,18
1-0x8a88f04e0c905054d2f33b26bb3a46d7091a039a,1,0x8a88f04e0c905054d2f33b26bb3a46d7091a039a,coinmarketcap,IG,IG,true,2024-10-22 02:18:00.077743+00,3121,18
1-0x8a9c67fee641579deba04928c4bc45f66e26343a,1,0x8a9c67fee641579deba04928c4bc45f66e26343a,coinmarketcap,Jarvis Network,JRT,true,2024-10-22 02:13:00.086662+00,5187,18
1-0x8ab2ff0116a279a99950c66a12298962d152b83c,1,0x8ab2ff0116a279a99950c66a12298962d152b83c,coinmarketcap,Ordiswap,ORDS,true,2024-10-22 02:10:00.076595+00,28920,18
1-0x8ab7404063ec4dbcfd4598215992dc3f8ec853d7,1,0x8ab7404063ec4dbcfd4598215992dc3f8ec853d7,coinmarketcap,Akropolis,AKRO,true,2024-10-22 02:10:00.076595+00,4134,18
1-0x8ae4bf2c33a8e667de34b54938b0ccd03eb8cc06,1,0x8ae4bf2c33a8e667de34b54938b0ccd03eb8cc06,coinmarketcap,Patientory,PTOY,true,2024-10-22 02:19:00.06987+00,1708,8
1-0x8afe4055ebc86bd2afb3940c0095c9aca511d852,1,0x8afe4055ebc86bd2afb3940c0095c9aca511d852,coinmarketcap,Arbius,AIUS,true,2024-10-22 02:15:00.105077+00,29433,18
1-0x8b1f49491477e0fb46a29fef53f1ea320d13c349,1,0x8b1f49491477e0fb46a29fef53f1ea320d13c349,coinmarketcap,MicroMoney,AMM,true,2024-10-22 02:18:00.077743+00,2286,6
1-0x8b39b70e39aa811b69365398e0aace9bee238aeb,1,0x8b39b70e39aa811b69365398e0aace9bee238aeb,coinmarketcap,PolkaFoundry,PKF,true,2024-10-22 02:10:00.076595+00,8617,18
1-0x8c15ef5b4b21951d50e53e4fbda8298ffad25057,1,0x8c15ef5b4b21951d50e53e4fbda8298ffad25057,coinmarketcap,Function X,FX,true,2024-10-22 02:17:00.090605+00,3884,18
1-0x8c3ee4f778e282b59d42d693a97b80b1ed80f4ee,1,0x8c3ee4f778e282b59d42d693a97b80b1ed80f4ee,coinmarketcap,SatoPay,STOP,true,2024-10-22 02:11:00.05839+00,6766,18
1-0x8c4e7f814d40f8929f9112c5d09016f923d34472,1,0x8c4e7f814d40f8929f9112c5d09016f923d34472,coinmarketcap,XCELTOKEN PLUS,XLAB,true,2024-10-22 02:19:00.06987+00,4709,18
1-0x8c9e4cf756b9d01d791b95bc2d0913ef2bf03784,1,0x8c9e4cf756b9d01d791b95bc2d0913ef2bf03784,coinmarketcap,AeroToken,AET,true,2024-10-22 02:18:00.077743+00,4920,18
1-0x8cb1d155a5a1d5d667611b7710920fd9d1cd727f,1,0x8cb1d155a5a1d5d667611b7710920fd9d1cd727f,coinmarketcap,Aircoins,AIRx,true,2024-10-22 02:17:00.090605+00,4552,8
1-0x8d75959f1e61ec2571aa72798237101f084de63a,1,0x8d75959f1e61ec2571aa72798237101f084de63a,coinmarketcap,Substratum,SUB,true,2024-10-22 02:08:00.070009+00,1984,18
1-0x8d96b4ab6c741a4c8679ae323a100d74f085ba8f,1,0x8d96b4ab6c741a4c8679ae323a100d74f085ba8f,coinmarketcap,Bazaars,BZR,true,2024-10-22 02:19:00.06987+00,24554,18
1-0x8daebade922df735c38c80c7ebd708af50815faa,1,0x8daebade922df735c38c80c7ebd708af50815faa,coinmarketcap,tBTC,TBTC,true,2024-10-22 02:10:00.076595+00,5776,18
1-0x8dba4bc68126bd186fbb62c976539d1558c9fe73,1,0x8dba4bc68126bd186fbb62c976539d1558c9fe73,coinmarketcap,pepe,PEPEBOMB,true,2024-10-22 02:18:00.077743+00,31011,18
1-0x8de5b80a0c1b02fe4976851d030b36122dbb8624,1,0x8de5b80a0c1b02fe4976851d030b36122dbb8624,coinmarketcap,VANRY,VANRY,true,2024-10-22 02:18:00.077743+00,8037,18
1-0x8e30ea2329d95802fd804f4291220b0e2f579812,1,0x8e30ea2329d95802fd804f4291220b0e2f579812,coinmarketcap,Decentralized Vulnerability Platform,DVP,true,2024-10-22 02:18:00.077743+00,4520,18
1-0x8e5610ab5e39d26828167640ea29823fe1dd5843,1,0x8e5610ab5e39d26828167640ea29823fe1dd5843,coinmarketcap,KanadeCoin,KNDC,true,2024-10-22 02:09:00.062665+00,2890,8
1-0x8e57c27761ebbd381b0f9d09bb92ceb51a358abb,1,0x8e57c27761ebbd381b0f9d09bb92ceb51a358abb,coinmarketcap,extraDNA,xDNA,true,2024-10-22 02:16:00.07793+00,7262,18
1-0x8e6cd950ad6ba651f6dd608dc70e5886b1aa6b24,1,0x8e6cd950ad6ba651f6dd608dc70e5886b1aa6b24,coinmarketcap,StarLink $STARL,STARL,true,2024-10-22 02:17:00.090605+00,10821,18
1-0x8e870d67f660d95d5be530380d0ec0bd388289e1,1,0x8e870d67f660d95d5be530380d0ec0bd388289e1,coinmarketcap,Pax Dollar,USDP,true,2024-10-22 02:18:00.077743+00,3330,18
1-0x8ed97a637a790be1feff5e888d43629dc05408f6,1,0x8ed97a637a790be1feff5e888d43629dc05408f6,coinmarketcap,Non-Playable Coin,NPC,true,2024-10-22 02:19:00.06987+00,27960,18
1-0x8eef5a82e6aa222a60f009ac18c24ee12dbf4b41,1,0x8eef5a82e6aa222a60f009ac18c24ee12dbf4b41,coinmarketcap,Tixl,TXL,true,2024-10-22 02:08:00.070009+00,7024,18
1-0x8ef47555856f6ce2e0cd7c36aef4fab317d2e2e2,1,0x8ef47555856f6ce2e0cd7c36aef4fab317d2e2e2,coinmarketcap,PayAccept,PAYT,true,2024-10-22 02:17:00.090605+00,7425,18
1-0x8f006d1e1d9dc6c98996f50a4c810f17a47fbf19,1,0x8f006d1e1d9dc6c98996f50a4c810f17a47fbf19,coinmarketcap,Pleasure Coin,NSFW,true,2024-10-22 02:18:00.077743+00,9840,18
1-0x8f0921f30555624143d427b340b1156914882c10,1,0x8f0921f30555624143d427b340b1156914882c10,coinmarketcap,Flyp.me Token,FYP,true,2024-10-22 02:13:00.086662+00,2126,18
1-0x8f3470a7388c05ee4e7af3d01d8c722b0ff52374,1,0x8f3470a7388c05ee4e7af3d01d8c722b0ff52374,coinmarketcap,Veritaseum,VERI,true,2024-10-22 02:08:00.070009+00,1710,18
1-0x8f693ca8d21b157107184d29d398a8d082b38b76,1,0x8f693ca8d21b157107184d29d398a8d082b38b76,coinmarketcap,Streamr,DATA,true,2024-10-22 02:16:00.07793+00,2143,18
1-0x8f8221afbb33998d8584a2b05749ba73c37a938a,1,0x8f8221afbb33998d8584a2b05749ba73c37a938a,coinmarketcap,Request Token,REQ,true,2024-10-22 02:12:00.06871+00,2071,18
1-0x8fc01e6cbdffaf09b54f423f9bb1f856b22e47b2,1,0x8fc01e6cbdffaf09b54f423f9bb1f856b22e47b2,coinmarketcap,ObitanChain,OBTC,true,2024-10-22 02:12:00.06871+00,3152,8
1-0x8fc9b6354e839ab1c8b31f4afa53607092b8c2e5,1,0x8fc9b6354e839ab1c8b31f4afa53607092b8c2e5,coinmarketcap,ECOSCU,ECU,true,2024-10-22 02:14:00.080781+00,5478,18
1-0x903bef1736cddf2a537176cf3c64579c3867a881,1,0x903bef1736cddf2a537176cf3c64579c3867a881,coinmarketcap,Legacy ICHI,ICHI,true,2024-10-22 02:15:00.105077+00,20631,9
1-0x90b831fa3bebf58e9744a14d638e25b4ee06f9bc,1,0x90b831fa3bebf58e9744a14d638e25b4ee06f9bc,coinmarketcap,MIMO Parallel Governance Token (MIMO),MIMO,true,2024-10-22 02:16:00.07793+00,10831,18
1-0x90de74265a416e1393a450752175aed98fe11517,1,0x90de74265a416e1393a450752175aed98fe11517,coinmarketcap,Unlock Protocol,UDT,true,2024-10-22 02:15:00.105077+00,9364,18
1-0x910dfc18d6ea3d6a7124a6f8b5458f281060fa4c,1,0x910dfc18d6ea3d6a7124a6f8b5458f281060fa4c,coinmarketcap,X8XToken,X8X,true,2024-10-22 02:08:00.070009+00,3079,18
1-0x916c5de09cf63f6602d1e1793fb41f6437814a62,1,0x916c5de09cf63f6602d1e1793fb41f6437814a62,coinmarketcap,JACY,JACY,true,2024-10-22 02:07:00.087322+00,13656,9
1-0x9196e18bc349b1f64bc08784eae259525329a1ad,1,0x9196e18bc349b1f64bc08784eae259525329a1ad,coinmarketcap,Pussy Token,PUSSY,true,2024-10-22 02:15:00.105077+00,9639,18
1-0x91dfbee3965baaee32784c2d546b7a0c62f268c9,1,0x91dfbee3965baaee32784c2d546b7a0c62f268c9,coinmarketcap,Bondly,BONDLY,true,2024-10-22 02:13:00.086662+00,7931,18
1-0x92d6c1e31e14520e676a687f0a93788b716beff5,1,0x92d6c1e31e14520e676a687f0a93788b716beff5,coinmarketcap,dYdX,DYDX,true,2024-10-22 02:17:00.090605+00,11156,18
1-0x9355372396e3f6daf13359b7b607a3374cc638e0,1,0x9355372396e3f6daf13359b7b607a3374cc638e0,coinmarketcap,WHALE,WHALE,true,2024-10-22 02:12:00.06871+00,6679,4
1-0x93ed3fbe21207ec2e8f2d3c3de6e058cb73bc04d,1,0x93ed3fbe21207ec2e8f2d3c3de6e058cb73bc04d,coinmarketcap,Pinakion,PNK,true,2024-10-22 02:13:00.086662+00,3581,18
1-0x940a2db1b7008b6c776d4faaca729d6d4a4aa551,1,0x940a2db1b7008b6c776d4faaca729d6d4a4aa551,coinmarketcap,Dusk Network,DUSK,true,2024-10-22 02:16:00.07793+00,4092,18
1-0x940bdcb99a0ee5fb008a606778ae87ed9789f257,1,0x940bdcb99a0ee5fb008a606778ae87ed9789f257,coinmarketcap,JFIN Coin,JFIN,true,2024-10-22 02:15:00.105077+00,4568,18
1-0x943ed852dadb5c3938ecdc6883718df8142de4c8,1,0x943ed852dadb5c3938ecdc6883718df8142de4c8,coinmarketcap,FTI,FTI,true,2024-10-22 02:15:00.105077+00,2901,18
1-0x9469d013805bffb7d3debe5e7839237e535ec483,1,0x9469d013805bffb7d3debe5e7839237e535ec483,coinmarketcap,Evolution Land Global Token,RING,true,2024-10-22 02:11:00.05839+00,5798,18
1-0x949d48eca67b17269629c7194f4b727d4ef9e5d6,1,0x949d48eca67b17269629c7194f4b727d4ef9e5d6,coinmarketcap,Merit Circle,MC,true,2024-10-22 02:15:00.105077+00,13523,18
1-0x94a7f270cd12545a277e656266aef5e27df3eb28,1,0x94a7f270cd12545a277e656266aef5e27df3eb28,coinmarketcap,Wrapped Stream,MSTRM,true,2024-10-22 02:15:00.105077+00,17464,18
1-0x9506d37f70eb4c3d79c398d326c871abbf10521d,1,0x9506d37f70eb4c3d79c398d326c871abbf10521d,coinmarketcap,Media Licensing Token,MLT,true,2024-10-22 02:14:00.080781+00,9764,18
1-0x955d5c14c8d4944da1ea7836bd44d54a8ec35ba1,1,0x955d5c14c8d4944da1ea7836bd44d54a8ec35ba1,coinmarketcap,RefundCoin,RFD,true,2024-10-22 02:10:00.076595+00,25512,18
1-0x956f47f50a910163d8bf957cf5846d573e7f87ca,1,0x956f47f50a910163d8bf957cf5846d573e7f87ca,coinmarketcap,Fei USD,FEI,true,2024-10-22 02:19:00.06987+00,8642,18
1-0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,1,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,coinmarketcap,SHIBA INU,SHIB,true,2024-10-22 02:13:00.086662+00,5994,18
1-0x96610186f3ab8d73ebee1cf950c750f3b1fb79c2,1,0x96610186f3ab8d73ebee1cf950c750f3b1fb79c2,coinmarketcap,Enjinstarter,EJS,true,2024-10-22 02:17:00.090605+00,11088,18
1-0x967da4048cd07ab37855c090aaf366e4ce1b9f48,1,0x967da4048cd07ab37855c090aaf366e4ce1b9f48,coinmarketcap,Ocean Protocol,OCEAN,true,2024-10-22 02:12:00.06871+00,3911,18
1-0x968f6f898a6df937fc1859b323ac2f14643e3fed,1,0x968f6f898a6df937fc1859b323ac2f14643e3fed,coinmarketcap,Newscrypto,NWC,true,2024-10-22 02:14:00.080781+00,4890,18
1-0x96c645d3d3706f793ef52c19bbace441900ed47d,1,0x96c645d3d3706f793ef52c19bbace441900ed47d,coinmarketcap,Mt Pelerin Shares,MPS,true,2024-10-22 02:19:00.06987+00,5540,0
1-0x970b9bb2c0444f5e81e9d0efb84c8ccdcdcaf84d,1,0x970b9bb2c0444f5e81e9d0efb84c8ccdcdcaf84d,coinmarketcap,Fuse Token,FUSE,true,2024-10-22 02:19:00.06987+00,5634,18
1-0x973e52691176d36453868d9d86572788d27041a9,1,0x973e52691176d36453868d9d86572788d27041a9,coinmarketcap,DxChain Token,DX,true,2024-10-22 02:09:00.062665+00,3139,18
1-0x9798df2f5d213a872c787bd03b2b91f54d0d04a1,1,0x9798df2f5d213a872c787bd03b2b91f54d0d04a1,coinmarketcap,TeraBlock Token,TBC,true,2024-10-22 02:17:00.090605+00,10128,18
1-0x97cb5cc1b2e10cc56dc16ab9179f06dfedbe41a2,1,0x97cb5cc1b2e10cc56dc16ab9179f06dfedbe41a2,coinmarketcap,MobilinkToken,MOLK,true,2024-10-22 02:16:00.07793+00,3304,18
1-0x9813037ee2218799597d83d4a5b6f3b6778218d9,1,0x9813037ee2218799597d83d4a5b6f3b6778218d9,coinmarketcap,BONE SHIBASWAP,BONE,true,2024-10-22 02:19:00.06987+00,11865,18
1-0x986ee2b944c42d017f52af21c4c69b84dbea35d8,1,0x986ee2b944c42d017f52af21c4c69b84dbea35d8,coinmarketcap,BitMartToken,BMX,true,2024-10-22 02:08:00.070009+00,2933,18
1-0x990f341946a3fdb507ae7e52d17851b87168017c,1,0x990f341946a3fdb507ae7e52d17851b87168017c,coinmarketcap,Strong,STRONG,true,2024-10-22 02:19:00.06987+00,6511,18
1-0x993864e43caa7f7f12953ad6feb1d1ca635b875f,1,0x993864e43caa7f7f12953ad6feb1d1ca635b875f,coinmarketcap,SingularityDAO,SDAO,true,2024-10-22 02:17:00.090605+00,9638,18
1-0x996229d0c6a485c7f4b52e092eaa907cb2def5c6,1,0x996229d0c6a485c7f4b52e092eaa907cb2def5c6,coinmarketcap,BuckHathToken,BHIG,true,2024-10-22 02:11:00.05839+00,3820,18
1-0x9972a0f24194447e73a7e8b6cd26a52e02ddfad5,1,0x9972a0f24194447e73a7e8b6cd26a52e02ddfad5,coinmarketcap,ThoreCash,TCH,true,2024-10-22 02:17:00.090605+00,3056,0
1-0x998ffe1e43facffb941dc337dd0468d52ba5b48a,1,0x998ffe1e43facffb941dc337dd0468d52ba5b48a,coinmarketcap,Rupiah Token,IDRT,true,2024-10-22 02:10:00.076595+00,4702,2
1-0x9992ec3cf6a55b00978cddf2b27bc6882d88d1ec,1,0x9992ec3cf6a55b00978cddf2b27bc6882d88d1ec,coinmarketcap,Polymath,POLY,true,2024-10-22 02:09:00.062665+00,2496,18
1-0x9a005c9a89bd72a4bd27721e7a09a3c11d2b03c4,1,0x9a005c9a89bd72a4bd27721e7a09a3c11d2b03c4,coinmarketcap,StarterCoin,STAC,true,2024-10-22 02:14:00.080781+00,2565,18
1-0x9a794dc1939f1d78fa48613b89b8f9d0a20da00e,1,0x9a794dc1939f1d78fa48613b89b8f9d0a20da00e,coinmarketcap,ABX Token,ABX,true,2024-10-22 02:12:00.06871+00,3179,18
1-0x9aab071b4129b083b01cb5a0cb513ce7eca26fa5,1,0x9aab071b4129b083b01cb5a0cb513ce7eca26fa5,coinmarketcap,HuntToken,HUNT,true,2024-10-22 02:13:00.086662+00,5380,18
1-0x9ab165d795019b6d8b3e971dda91071421305e5a,1,0x9ab165d795019b6d8b3e971dda91071421305e5a,coinmarketcap,Aurora,AOA,true,2024-10-22 02:12:00.06871+00,2874,18
1-0x9af4f26941677c706cfecf6d3379ff01bb85d5ab,1,0x9af4f26941677c706cfecf6d3379ff01bb85d5ab,coinmarketcap,DomRaiderToken,DRT,true,2024-10-22 02:18:00.077743+00,2070,8
1-0x9af839687f6c94542ac5ece2e317daae355493a1,1,0x9af839687f6c94542ac5ece2e317daae355493a1,coinmarketcap,Hydro Protocol,HOT,true,2024-10-22 02:10:00.076595+00,2430,18
1-0x9b1e1fc958b83e801d1342f9f9ba7da3a55ba1ef,1,0x9b1e1fc958b83e801d1342f9f9ba7da3a55ba1ef,coinmarketcap,Tronipay,TRP,true,2024-10-22 02:17:00.090605+00,3939,8
1-0x9b3a8159e119eb09822115ae08ee1526849e1116,1,0x9b3a8159e119eb09822115ae08ee1526849e1116,coinmarketcap,Meme Alliance,MMA,true,2024-10-22 02:18:00.077743+00,28725,9
1-0x9b4e2b4b13d125238aa0480dd42b4f6fc71b37cc,1,0x9b4e2b4b13d125238aa0480dd42b4f6fc71b37cc,coinmarketcap,MT Token,MT,true,2024-10-22 02:14:00.080781+00,2712,18
1-0x9b9647431632af44be02ddd22477ed94d14aacaa,1,0x9b9647431632af44be02ddd22477ed94d14aacaa,coinmarketcap,KOK Coin,KOK,true,2024-10-22 02:11:00.05839+00,5185,18
1-0x9bf1d7d63dd7a4ce167cf4866388226eeefa702e,1,0x9bf1d7d63dd7a4ce167cf4866388226eeefa702e,coinmarketcap,Ben,BEN,true,2024-10-22 02:10:00.076595+00,25047,18
1-0x9c2dc0c3cc2badde84b0025cf4df1c5af288d835,1,0x9c2dc0c3cc2badde84b0025cf4df1c5af288d835,coinmarketcap,Coreto,COR,true,2024-10-22 02:16:00.07793+00,7398,18
1-0x9cb1aeafcc8a9406632c5b084246ea72f62d37b6,1,0x9cb1aeafcc8a9406632c5b084246ea72f62d37b6,coinmarketcap,LBK,LBK,true,2024-10-22 02:13:00.086662+00,5445,8
1-0x9ccbd05d4d25c745d49f5e6bf17e09113eb4c769,1,0x9ccbd05d4d25c745d49f5e6bf17e09113eb4c769,coinmarketcap,Decentralized Crypto Token,DCTO,true,2024-10-22 02:16:00.07793+00,3738,18
1-0x9d39a5de30e57443bff2a8307a4256c8797a3497,1,0x9d39a5de30e57443bff2a8307a4256c8797a3497,coinmarketcap,Staked USDe,sUSDe,true,2024-10-22 02:14:00.080781+00,29471,18
1-0x9d65ff81a3c488d585bbfb0bfe3c7707c7917f54,1,0x9d65ff81a3c488d585bbfb0bfe3c7707c7917f54,coinmarketcap,SSV,SSV,true,2024-10-22 02:08:00.070009+00,12999,18
1-0x9d71ce49ab8a0e6d2a1e7bfb89374c9392fd6804,1,0x9d71ce49ab8a0e6d2a1e7bfb89374c9392fd6804,coinmarketcap,NVIR Token,NVIR,true,2024-10-22 02:19:00.06987+00,15924,18
1-0x9d86b1b2554ec410eccffbf111a6994910111340,1,0x9d86b1b2554ec410eccffbf111a6994910111340,coinmarketcap,OPEN Chain,OPENC,true,2024-10-22 02:15:00.105077+00,2762,8
1-0x9dcaf532dba85e565bf6b425f07377ec2bb6f46a,1,0x9dcaf532dba85e565bf6b425f07377ec2bb6f46a,coinmarketcap,Dragonball Z Tribu,DBZ,true,2024-10-22 02:10:00.076595+00,29850,8
1-0x9e32b13ce7f2e80a01932b42553652e053d6ed8e,1,0x9e32b13ce7f2e80a01932b42553652e053d6ed8e,coinmarketcap,MetisDAO,Metis,true,2024-10-22 02:09:00.062665+00,9640,18
1-0x9e46a38f5daabe8683e10793b06749eef7d733d1,1,0x9e46a38f5daabe8683e10793b06749eef7d733d1,coinmarketcap,Nectar,NCT,true,2024-10-22 02:11:00.05839+00,2630,18
1-0x9e5bd9d9fad182ff0a93ba8085b664bcab00fa68,1,0x9e5bd9d9fad182ff0a93ba8085b664bcab00fa68,coinmarketcap,Dinger Token,DINGER,true,2024-10-22 02:19:00.06987+00,13352,9
1-0x9ea3b5b4ec044b70375236a281986106457b20ef,1,0x9ea3b5b4ec044b70375236a281986106457b20ef,coinmarketcap,Delta Financial,DELTA,true,2024-10-22 02:17:00.090605+00,8994,18
1-0x9f284e1337a815fe77d2ff4ae46544645b20c5ff,1,0x9f284e1337a815fe77d2ff4ae46544645b20c5ff,coinmarketcap,Darwinia Commitment Token,KTON,true,2024-10-22 02:14:00.080781+00,5931,18
